date       ,oven_id ,layer_id ,lamp_id              ,anomaly_accumulation_hour ,relative_days ,relative_days_bias ,hour_bias ,power_setup ,in_temperature ,out_temperature ,A_temperature ,B_temperature ,anomaly_total_number
2022-07-23 ,      6 ,      16 ,55_98                ,       6652.0             ,          208 ,                22 ,      285 ,       65.5 ,          19.5 ,           25.1 ,         24.7 ,         24.6 ,                   2
2022-08-29 ,      6 ,      16 ,109_117              ,       7121.0             ,          245 ,                37 ,      469 ,       70.5 ,          19.5 ,           25.1 ,         24.7 ,         24.6 ,                   2
2022-04-29 ,      6 ,      17 ,58_65_119            ,       5244.0             ,          123 ,                25 ,      377 ,       59.5 ,          19.5 ,           25.1 ,         25.0 ,         24.9 ,                   3
2022-05-15 ,      6 ,      17 ,121                  ,       5551.0             ,          139 ,                16 ,      307 ,       61.5 ,          19.5 ,           25.1 ,         25.0 ,         24.9 ,                   1
2022-08-03 ,      6 ,      17 ,26_42_63_65          ,       6881.0             ,          219 ,                80 ,     1330 ,       65.5 ,          19.5 ,           25.1 ,         25.0 ,         24.9 ,                   4
2022-08-30 ,      6 ,      17 ,28_60_65             ,       7214.0             ,          246 ,                27 ,      333 ,       70.5 ,          19.5 ,           25.1 ,         25.0 ,         24.9 ,                   3
2022-11-02 ,      6 ,      17 ,55_67_72             ,       8074.0             ,          310 ,                64 ,      860 ,       75.5 ,          19.5 ,           25.1 ,         25.0 ,         24.9 ,                   3
2022-11-21 ,      6 ,      17 ,31_47_72             ,       8340.0             ,          329 ,                19 ,      266 ,       75.5 ,          19.5 ,           25.1 ,         25.0 ,         24.9 ,                   3
2022-12-30 ,      6 ,      17 ,23_70_117            ,       9006.0             ,          368 ,                39 ,      666 ,       80.5 ,          19.5 ,           25.1 ,         25.0 ,         24.9 ,                   3
2023-01-12 ,      6 ,      17 ,35_109_114           ,       9243.0             ,          381 ,                13 ,      237 ,       80.5 ,          19.5 ,           25.1 ,         25.0 ,         24.9 ,                   3
2022-08-05 ,      6 ,      18 ,26_28_87_119         ,       6921.0             ,          221 ,                25 ,      377 ,       65.5 ,          19.5 ,           25.1 ,         24.9 ,         24.5 ,                   4
2022-09-23 ,      6 ,      18 ,39_87                ,       7566.0             ,          270 ,                49 ,      645 ,       70.5 ,          19.5 ,           25.1 ,         24.9 ,         24.5 ,                   2
2022-11-16 ,      6 ,      18 ,20_90_92             ,       8366.0             ,          324 ,                54 ,      800 ,       75.5 ,          19.5 ,           25.1 ,         24.9 ,         24.5 ,                   3
2022-11-21 ,      6 ,      18 ,28_45_57             ,       8425.0             ,          329 ,                 5 ,       59 ,       75.5 ,          19.5 ,           25.1 ,         24.9 ,         24.5 ,                   3
2022-12-28 ,      6 ,      18 ,4_72_87              ,       9055.0             ,          366 ,                37 ,      630 ,       80.5 ,          19.5 ,           25.1 ,         24.9 ,         24.5 ,                   3
2023-01-24 ,      6 ,      18 ,19_68_83             ,       9480.0             ,          393 ,                27 ,      425 ,       80.5 ,          19.5 ,           25.1 ,         24.9 ,         24.5 ,                   3
2023-02-01 ,      6 ,      18 ,68_78_111            ,       9592.0             ,          401 ,                 8 ,      112 ,       80.5 ,          19.5 ,           25.1 ,         24.9 ,         24.5 ,                   3
2022-03-23 ,      6 ,      19 ,58_73_80             ,       4489.0             ,           86 ,                25 ,      377 ,       57.5 ,          19.5 ,           25.1 ,         23.6 ,         24.5 ,                   3
2022-06-17 ,      6 ,      19 ,46_66_83             ,       6033.0             ,          172 ,                86 ,     1544 ,       63.5 ,          19.5 ,           25.1 ,         23.6 ,         24.5 ,                   3
2022-08-26 ,      6 ,      19 ,38_40                ,       6931.0             ,          242 ,                70 ,      898 ,       65.5 ,          19.5 ,           25.1 ,         23.6 ,         24.5 ,                   2
2022-12-17 ,      6 ,      19 ,28_58_121            ,       8650.0             ,          355 ,               113 ,     1719 ,       75.5 ,          19.5 ,           25.1 ,         23.6 ,         24.5 ,                   3
2023-01-24 ,      6 ,      19 ,62_95_121            ,       9295.0             ,          393 ,                38 ,      645 ,       80.5 ,          19.5 ,           25.1 ,         23.6 ,         24.5 ,                   3
2023-02-04 ,      6 ,      19 ,18_23_31             ,       9454.0             ,          404 ,                11 ,      159 ,       80.5 ,          19.5 ,           25.1 ,         23.6 ,         24.5 ,                   3
2022-03-31 ,      7 ,       1 ,30_32_49_84          ,       4899.0             ,           94 ,                25 ,      377 ,       57.5 ,          19.6 ,           24.6 ,         22.8 ,         24.3 ,                   4
2022-05-31 ,      7 ,       1 ,17_21_82             ,       6113.0             ,          155 ,                61 ,     1214 ,       63.5 ,          19.6 ,           24.6 ,         22.8 ,         24.3 ,                   3
2022-08-30 ,      7 ,       1 ,14_15_16_19_81       ,       7455.0             ,          246 ,                91 ,     1342 ,       70.5 ,          19.6 ,           24.6 ,         22.8 ,         24.3 ,                   5
2022-10-10 ,      7 ,       1 ,21_36                ,       7934.0             ,          287 ,                41 ,      479 ,       70.5 ,          19.6 ,           24.6 ,         22.8 ,         24.3 ,                   2
2022-10-13 ,      7 ,       1 ,23_60_96             ,       8140.0             ,          290 ,                 3 ,      206 ,       75.5 ,          19.6 ,           24.6 ,         22.8 ,         24.3 ,                   3
2022-11-02 ,      7 ,       1 ,26_65_86             ,       8411.0             ,          310 ,                20 ,      271 ,       75.5 ,          19.6 ,           24.6 ,         22.8 ,         24.3 ,                   3
2022-11-21 ,      7 ,       1 ,19_47_58             ,       8666.0             ,          329 ,                19 ,      255 ,       75.5 ,          19.6 ,           24.6 ,         22.8 ,         24.3 ,                   3
2022-12-17 ,      7 ,       1 ,16_60_80_110         ,       9115.0             ,          355 ,                26 ,      449 ,       80.5 ,          19.6 ,           24.6 ,         22.8 ,         24.3 ,                   4
2023-01-07 ,      7 ,       1 ,25_88_91             ,       9519.0             ,          376 ,                21 ,      404 ,       80.5 ,          19.6 ,           24.6 ,         22.8 ,         24.3 ,                   3
2023-01-24 ,      7 ,       1 ,6_26_43              ,       9800.0             ,          393 ,                17 ,      281 ,       80.5 ,          19.6 ,           24.6 ,         22.8 ,         24.3 ,                   3
2022-04-26 ,      7 ,       2 ,86_88_93             ,       5419.0             ,          120 ,                25 ,      377 ,       59.5 ,          19.6 ,           24.6 ,         23.0 ,         23.5 ,                   3
2022-10-11 ,      7 ,       2 ,15_70_85_121         ,       8072.0             ,          288 ,               168 ,     2653 ,       75.5 ,          19.6 ,           24.6 ,         23.0 ,         23.5 ,                   4
2022-11-09 ,      7 ,       2 ,6_10_86_88           ,       8431.0             ,          317 ,                29 ,      359 ,       75.5 ,          19.6 ,           24.6 ,         23.0 ,         23.5 ,                   4
2022-12-14 ,      7 ,       2 ,4_8_16               ,       8987.0             ,          352 ,                35 ,      556 ,       75.5 ,          19.6 ,           24.6 ,         23.0 ,         23.5 ,                   3
2022-12-23 ,      7 ,       2 ,68_84_86_94          ,       9128.0             ,          361 ,                 9 ,      141 ,       80.5 ,          19.6 ,           24.6 ,         23.0 ,         23.5 ,                   4
2023-01-04 ,      7 ,       2 ,49_92_113            ,       9320.0             ,          373 ,                12 ,      192 ,       80.5 ,          19.6 ,           24.6 ,         23.0 ,         23.5 ,                   3
2023-01-21 ,      7 ,       2 ,8_58_92              ,       9629.0             ,          390 ,                17 ,      309 ,       80.5 ,          19.6 ,           24.6 ,         23.0 ,         23.5 ,                   3
2022-10-05 ,      7 ,       3 ,4_91_97_115          ,       7985.0             ,          282 ,                25 ,      377 ,       70.5 ,          19.6 ,           24.6 ,         23.5 ,         23.6 ,                   4
2022-11-09 ,      7 ,       3 ,8_91_92              ,       8465.0             ,          317 ,                35 ,      480 ,       75.5 ,          19.6 ,           24.6 ,         23.5 ,         23.6 ,                   3
2022-12-09 ,      7 ,       3 ,11_57_91_93          ,       8937.0             ,          347 ,                30 ,      472 ,       75.5 ,          19.6 ,           24.6 ,         23.5 ,         23.6 ,                   4
2023-01-04 ,      7 ,       3 ,16_91                ,       9329.0             ,          373 ,                26 ,      392 ,       80.5 ,          19.6 ,           24.6 ,         23.5 ,         23.6 ,                   2
2023-01-21 ,      7 ,       3 ,81_91_93_102         ,       9649.0             ,          390 ,                17 ,      320 ,       80.5 ,          19.6 ,           24.6 ,         23.5 ,         23.6 ,                   4
2023-01-24 ,      7 ,       3 ,85_104_68_69         ,       9673.0             ,          393 ,                 3 ,       24 ,       80.5 ,          19.6 ,           24.6 ,         23.5 ,         23.6 ,                   4
2023-02-01 ,      7 ,       3 ,30_91_92             ,       9764.0             ,          401 ,                 8 ,       91 ,       80.5 ,          19.6 ,           24.6 ,         23.5 ,         23.6 ,                   3
2022-02-19 ,      7 ,       4 ,3_78_111             ,       4535.4440421123945 ,           54 ,                25 ,      377 ,       57.5 ,          19.6 ,           24.6 ,         23.5 ,         23.7 ,                   3
2022-04-20 ,      7 ,       4 ,102_107_45_73_71_109 ,       5228.0             ,          114 ,                60 ,      692 ,       59.5 ,          19.6 ,           24.6 ,         23.5 ,         23.7 ,                   6
2022-06-08 ,      7 ,       4 ,55_85_104            ,       6129.0             ,          163 ,                49 ,      901 ,       63.5 ,          19.6 ,           24.6 ,         23.5 ,         23.7 ,                   3
2022-09-12 ,      7 ,       4 ,42_73_104            ,       7464.0             ,          259 ,                96 ,     1335 ,       70.5 ,          19.6 ,           24.6 ,         23.5 ,         23.7 ,                   3
2022-10-10 ,      7 ,       4 ,1_67_96              ,       7882.864422062101  ,          287 ,                28 ,      418 ,       70.5 ,          19.6 ,           24.6 ,         23.5 ,         23.7 ,                   3
2022-10-19 ,      7 ,       4 ,1_98                 ,       8001.0             ,          296 ,                 9 ,      118 ,       75.5 ,          19.6 ,           24.6 ,         23.5 ,         23.7 ,                   2
2022-11-16 ,      7 ,       4 ,27_81_83             ,       8377.0             ,          324 ,                28 ,      376 ,       75.5 ,          19.6 ,           24.6 ,         23.5 ,         23.7 ,                   3
2022-12-05 ,      7 ,       4 ,79_104               ,       8610.0             ,          343 ,                19 ,      233 ,       75.5 ,          19.6 ,           24.6 ,         23.5 ,         23.7 ,                   2
2022-12-26 ,      7 ,       4 ,17_64_107            ,       8920.0             ,          364 ,                21 ,      310 ,       75.5 ,          19.6 ,           24.6 ,         23.5 ,         23.7 ,                   3
2022-07-25 ,      7 ,       5 ,52_74_79_81_83_85    ,       6834.0             ,          210 ,                25 ,      377 ,       65.5 ,          19.6 ,           24.6 ,         23.5 ,         23.8 ,                   6
2022-10-10 ,      7 ,       5 ,22_121               ,       8131.0             ,          287 ,                77 ,     1297 ,       75.5 ,          19.6 ,           24.6 ,         23.5 ,         23.8 ,                   2
2022-10-13 ,      7 ,       5 ,56_96_111            ,       7909.0             ,          290 ,                 3 ,       61 ,       70.5 ,          19.6 ,           24.6 ,         23.5 ,         23.8 ,                   3
2022-11-18 ,      7 ,       5 ,82_102               ,       8675.0             ,          326 ,                36 ,      766 ,       75.5 ,          19.6 ,           24.6 ,         23.5 ,         23.8 ,                   2
2022-12-17 ,      7 ,       5 ,8_38_66              ,       8936.0             ,          355 ,                29 ,      261 ,       75.5 ,          19.6 ,           24.6 ,         23.5 ,         23.8 ,                   3
2023-01-04 ,      7 ,       5 ,15_65                ,       9191.0             ,          373 ,                18 ,      255 ,       80.5 ,          19.6 ,           24.6 ,         23.5 ,         23.8 ,                   2
2023-01-11 ,      7 ,       5 ,21_29_108            ,       9293.0             ,          380 ,                 7 ,      102 ,       80.5 ,          19.6 ,           24.6 ,         23.5 ,         23.8 ,                   3
2023-01-21 ,      7 ,       5 ,65_94_109            ,       9481.0             ,          390 ,                10 ,      188 ,       80.5 ,          19.6 ,           24.6 ,         23.5 ,         23.8 ,                   3
2023-02-01 ,      7 ,       5 ,87_106_107           ,       9618.0             ,          401 ,                11 ,      137 ,       80.5 ,          19.6 ,           24.6 ,         23.5 ,         23.8 ,                   3
2022-10-10 ,      7 ,       6 ,44_77_111            ,       7952.0             ,          287 ,                25 ,      377 ,       70.5 ,          19.6 ,           24.6 ,         23.8 ,         24.5 ,                   3
2022-10-10 ,      7 ,       6 ,51_67_69_89_101_120  ,       7932.0             ,          287 ,                25 ,      377 ,       70.5 ,          19.6 ,           24.6 ,         23.8 ,         24.5 ,                   6
2022-10-20 ,      7 ,       6 ,45_67_108_117        ,       8044.0             ,          297 ,                10 ,      112 ,       75.5 ,          19.6 ,           24.6 ,         23.8 ,         24.5 ,                   4
2022-11-28 ,      7 ,       6 ,10_49_67_69_85       ,       8606.0             ,          336 ,                39 ,      562 ,       75.5 ,          19.6 ,           24.6 ,         23.8 ,         24.5 ,                   5
2022-04-24 ,      7 ,       7 ,14_94_108            ,       5174.0             ,          118 ,                25 ,      377 ,       59.5 ,          19.6 ,           24.6 ,         23.4 ,         24.0 ,                   3
2022-08-27 ,      7 ,       7 ,67_96                ,       7137.0             ,          243 ,               125 ,     1963 ,       70.5 ,          19.6 ,           24.6 ,         23.4 ,         24.0 ,                   2
2022-10-05 ,      7 ,       7 ,66_98                ,       7706.0             ,          282 ,                39 ,      569 ,       70.5 ,          19.6 ,           24.6 ,         23.4 ,         24.0 ,                   2
2022-10-10 ,      7 ,       7 ,64_111               ,       8201.0             ,          287 ,                 5 ,      495 ,       75.5 ,          19.6 ,           24.6 ,         23.4 ,         24.0 ,                   2
2022-12-14 ,      7 ,       7 ,94                   ,       8633.0             ,          352 ,                65 ,      432 ,       75.5 ,          19.6 ,           24.6 ,         23.4 ,         24.0 ,                   1
2022-12-19 ,      7 ,       7 ,22                   ,       8640.0             ,          357 ,                 5 ,        7 ,       75.5 ,          19.6 ,           24.6 ,         23.4 ,         24.0 ,                   1
2022-12-26 ,      7 ,       7 ,22_70                ,       8746.0             ,          364 ,                 7 ,      106 ,       75.5 ,          19.6 ,           24.6 ,         23.4 ,         24.0 ,                   2
2023-01-11 ,      7 ,       7 ,25_108               ,       9063.0             ,          380 ,                16 ,      317 ,       80.5 ,          19.6 ,           24.6 ,         23.4 ,         24.0 ,                   2
2023-01-21 ,      7 ,       7 ,47_121               ,       9239.0             ,          390 ,                10 ,      176 ,       80.5 ,          19.6 ,           24.6 ,         23.4 ,         24.0 ,                   2
2022-09-05 ,      7 ,       8 ,44_53_56             ,       7244.0             ,          252 ,                25 ,      377 ,       70.5 ,          19.6 ,           24.6 ,         23.7 ,         23.6 ,                   3
2022-10-31 ,      7 ,       8 ,114                  ,       7996.0             ,          308 ,                56 ,      752 ,       70.5 ,          19.6 ,           24.6 ,         23.7 ,         23.6 ,                   1
2022-11-11 ,      7 ,       8 ,53_107               ,       8159.0             ,          319 ,                11 ,      163 ,       75.5 ,          19.6 ,           24.6 ,         23.7 ,         23.6 ,                   2
2022-11-21 ,      7 ,       8 ,15_87                ,       8255.0             ,          329 ,                10 ,       96 ,       75.5 ,          19.6 ,           24.6 ,         23.7 ,         23.6 ,                   2
2022-12-09 ,      7 ,       8 ,42_117               ,       8513.0             ,          347 ,                18 ,      258 ,       75.5 ,          19.6 ,           24.6 ,         23.7 ,         23.6 ,                   2
2022-12-23 ,      7 ,       8 ,60_66                ,       8739.0             ,          361 ,                14 ,      226 ,       75.5 ,          19.6 ,           24.6 ,         23.7 ,         23.6 ,                   2
2022-12-26 ,      7 ,       8 ,78_98_121            ,       8778.0             ,          364 ,                 3 ,       39 ,       75.5 ,          19.6 ,           24.6 ,         23.7 ,         23.6 ,                   3
2023-01-07 ,      7 ,       8 ,45_76_116            ,       8958.0             ,          376 ,                12 ,      180 ,       75.5 ,          19.6 ,           24.6 ,         23.7 ,         23.6 ,                   3
2023-01-27 ,      7 ,       8 ,77_121               ,       9299.0             ,          396 ,                20 ,      341 ,       80.5 ,          19.6 ,           24.6 ,         23.7 ,         23.6 ,                   2
2022-10-10 ,      7 ,       9 ,36_94_96_100_107     ,       7682.0             ,          287 ,                25 ,      377 ,       70.5 ,          19.6 ,           24.6 ,         23.7 ,         23.7 ,                   5
2022-11-16 ,      7 ,       9 ,51_84_89             ,       8190.224755700325  ,          324 ,                37 ,      508 ,       75.5 ,          19.6 ,           24.6 ,         23.7 ,         23.7 ,                   3
2022-12-14 ,      7 ,       9 ,6_23_104             ,       8559.0             ,          352 ,                28 ,      368 ,       75.5 ,          19.6 ,           24.6 ,         23.7 ,         23.7 ,                   3
2022-12-23 ,      7 ,       9 ,49_56_109            ,       8693.0             ,          361 ,                 9 ,      134 ,       75.5 ,          19.6 ,           24.6 ,         23.7 ,         23.7 ,                   3
2022-12-14 ,      7 ,      10 ,76_82_84             ,       8310.0             ,          352 ,                25 ,      377 ,       75.5 ,          19.6 ,           24.6 ,         23.9 ,         23.2 ,                   3
2023-01-07 ,      7 ,      10 ,27_96                ,       8680.0             ,          376 ,                24 ,      370 ,       75.5 ,          19.6 ,           24.6 ,         23.9 ,         23.2 ,                   2
2022-02-17 ,      7 ,      11 ,40_43_50             ,       3821.0             ,           52 ,                25 ,      377 ,       55.0 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   3
2022-04-09 ,      7 ,      11 ,38_115               ,       4578.0             ,          103 ,                51 ,      757 ,       57.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   2
2022-04-18 ,      7 ,      11 ,54_119               ,       4719.0             ,          112 ,                 9 ,      141 ,       57.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   2
2022-07-27 ,      7 ,      11 ,17_19_26_94_119_121  ,       6383.0             ,          212 ,               100 ,     1664 ,       63.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   6
2022-08-27 ,      7 ,      11 ,17_79                ,       6665.0             ,          243 ,                31 ,      282 ,       65.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   2
2022-09-09 ,      7 ,      11 ,16_43_56_121         ,       6792.0             ,          256 ,                13 ,      127 ,       65.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   4
2022-09-19 ,      7 ,      11 ,62_109_117           ,       6923.0             ,          266 ,                10 ,      131 ,       65.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   3
2022-10-10 ,      7 ,      11 ,13_72_121            ,       7091.0             ,          287 ,                21 ,      168 ,       70.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   3
2022-10-19 ,      7 ,      11 ,39                   ,       7183.0             ,          296 ,                 9 ,       92 ,       70.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   1
2022-10-20 ,      7 ,      11 ,79                   ,       7207.0             ,          297 ,                 1 ,       24 ,       70.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   1
2022-10-31 ,      7 ,      11 ,83_119               ,       7246.0             ,          308 ,                11 ,       39 ,       70.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   2
2022-11-02 ,      7 ,      11 ,28                   ,       7267.0             ,          310 ,                 2 ,       21 ,       70.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   1
2022-11-09 ,      7 ,      11 ,78                   ,       7286.0             ,          317 ,                 7 ,       19 ,       70.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   1
2022-11-16 ,      7 ,      11 ,30_108               ,       7352.0             ,          324 ,                 7 ,       66 ,       70.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   2
2022-11-21 ,      7 ,      11 ,32                   ,       7418.0             ,          329 ,                 5 ,       66 ,       70.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   1
2022-12-05 ,      7 ,      11 ,70                   ,       7582.0             ,          343 ,                14 ,      164 ,       70.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   1
2022-12-19 ,      7 ,      11 ,25_119               ,       7787.0             ,          357 ,                14 ,      205 ,       70.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   2
2022-12-23 ,      7 ,      11 ,43_106               ,       7825.0             ,          361 ,                 4 ,       38 ,       70.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   2
2022-12-27 ,      7 ,      11 ,14                   ,       7902.0             ,          365 ,                 4 ,       77 ,       70.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   1
2023-01-04 ,      7 ,      11 ,6_89_119             ,       8057.0             ,          373 ,                 8 ,      155 ,       75.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   3
2023-01-16 ,      7 ,      11 ,30_48                ,       8269.0             ,          385 ,                12 ,      212 ,       75.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   2
2023-01-21 ,      7 ,      11 ,67_119               ,       8304.0             ,          390 ,                 5 ,       35 ,       75.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   2
2023-01-24 ,      7 ,      11 ,47_117               ,       8335.0             ,          393 ,                 3 ,       31 ,       75.5 ,          19.9 ,           25.3 ,         24.4 ,         25.1 ,                   2
2022-09-30 ,      7 ,      12 ,58_93_111            ,       7309.0             ,          277 ,                25 ,      377 ,       70.5 ,          19.9 ,           25.3 ,         24.0 ,         24.6 ,                   3
2022-10-14 ,      7 ,      12 ,56_102               ,       7512.0             ,          291 ,                14 ,      203 ,       70.5 ,          19.9 ,           25.3 ,         24.0 ,         24.6 ,                   2
2022-12-09 ,      7 ,      12 ,8_89_121             ,       8337.0             ,          347 ,                56 ,      825 ,       75.5 ,          19.9 ,           25.3 ,         24.0 ,         24.6 ,                   3
2022-12-26 ,      7 ,      12 ,13_104               ,       8619.0             ,          364 ,                17 ,      282 ,       75.5 ,          19.9 ,           25.3 ,         24.0 ,         24.6 ,                   2
2023-01-07 ,      7 ,      12 ,31_64                ,       8824.0             ,          376 ,                12 ,      205 ,       75.5 ,          19.9 ,           25.3 ,         24.0 ,         24.6 ,                   2
2023-01-27 ,      7 ,      12 ,11_113               ,       9166.0             ,          396 ,                20 ,      342 ,       80.5 ,          19.9 ,           25.3 ,         24.0 ,         24.6 ,                   2
2022-05-24 ,      7 ,      13 ,14_41_90_92_103      ,       5440.0             ,          148 ,                25 ,      377 ,       59.5 ,          19.9 ,           25.3 ,         25.3 ,         24.9 ,                   5
2022-10-10 ,      7 ,      13 ,5_16_43_83           ,       7341.0             ,          287 ,               139 ,     1901 ,       70.5 ,          19.9 ,           25.3 ,         25.3 ,         24.9 ,                   4
2022-12-11 ,      7 ,      13 ,34_38_85             ,       8210.0             ,          349 ,                62 ,      869 ,       75.5 ,          19.9 ,           25.3 ,         25.3 ,         24.9 ,                   3
2023-01-16 ,      7 ,      13 ,17_34_38             ,       8883.0             ,          385 ,                36 ,      673 ,       75.5 ,          19.9 ,           25.3 ,         25.3 ,         24.9 ,                   3
2023-01-27 ,      7 ,      13 ,19_26_121            ,       9026.0             ,          396 ,                11 ,      143 ,       80.5 ,          19.9 ,           25.3 ,         25.3 ,         24.9 ,                   3
2023-02-01 ,      7 ,      13 ,30_56                ,       9072.0             ,          401 ,                 5 ,       46 ,       80.5 ,          19.9 ,           25.3 ,         25.3 ,         24.9 ,                   2
2022-09-19 ,      7 ,      14 ,12_87_89_122         ,       6774.0             ,          266 ,                25 ,      377 ,       65.5 ,          19.9 ,           25.3 ,         25.0 ,         25.9 ,                   4
2022-11-02 ,      7 ,      14 ,1_83                 ,       7415.0             ,          310 ,                44 ,      641 ,       70.5 ,          19.9 ,           25.3 ,         25.0 ,         25.9 ,                   2
2022-11-21 ,      7 ,      14 ,17                   ,       7626.0             ,          329 ,                19 ,      211 ,       70.5 ,          19.9 ,           25.3 ,         25.0 ,         25.9 ,                   1
2022-12-05 ,      7 ,      14 ,47_83                ,       7748.0             ,          343 ,                14 ,      122 ,       70.5 ,          19.9 ,           25.3 ,         25.0 ,         25.9 ,                   2
2022-12-14 ,      7 ,      14 ,83_105               ,       7876.0             ,          352 ,                 9 ,      128 ,       70.5 ,          19.9 ,           25.3 ,         25.0 ,         25.9 ,                   2
2022-07-07 ,      7 ,      15 ,50_63_98_100         ,       6162.0             ,          192 ,                25 ,      377 ,       63.5 ,          19.9 ,           25.3 ,         25.0 ,         25.9 ,                   4
2022-10-19 ,      7 ,      15 ,100_112              ,       7407.0             ,          296 ,               104 ,     1245 ,       70.5 ,          19.9 ,           25.3 ,         25.0 ,         25.9 ,                   2
2022-12-05 ,      7 ,      15 ,8_79                 ,       7997.0             ,          343 ,                47 ,      590 ,       70.5 ,          19.9 ,           25.3 ,         25.0 ,         25.9 ,                   2
2022-12-26 ,      7 ,      15 ,52_83                ,       8287.0             ,          364 ,                21 ,      290 ,       75.5 ,          19.9 ,           25.3 ,         25.0 ,         25.9 ,                   2
2023-01-11 ,      7 ,      15 ,44_98                ,       8536.0             ,          380 ,                16 ,      249 ,       75.5 ,          19.9 ,           25.3 ,         25.0 ,         25.9 ,                   2
2023-01-16 ,      7 ,      15 ,13_100               ,       8610.0             ,          385 ,                 5 ,       74 ,       75.5 ,          19.9 ,           25.3 ,         25.0 ,         25.9 ,                   2
2023-02-01 ,      7 ,      15 ,16_111               ,       8773.0             ,          401 ,                16 ,      163 ,       75.5 ,          19.9 ,           25.3 ,         25.0 ,         25.9 ,                   2
2022-08-30 ,      7 ,      16 ,13_50_39_52_108      ,       6673.0             ,          246 ,                25 ,      377 ,       65.5 ,          19.9 ,           25.3 ,         24.3 ,         25.3 ,                   5
2022-10-13 ,      7 ,      16 ,44_58_120            ,       7268.0             ,          290 ,                44 ,      595 ,       70.5 ,          19.9 ,           25.3 ,         24.3 ,         25.3 ,                   3
2022-12-11 ,      7 ,      16 ,36_92_117            ,       8151.0             ,          349 ,                59 ,      883 ,       75.5 ,          19.9 ,           25.3 ,         24.3 ,         25.3 ,                   3
2022-12-17 ,      7 ,      16 ,30_50_102            ,       8211.0             ,          355 ,                 6 ,       60 ,       75.5 ,          19.9 ,           25.3 ,         24.3 ,         25.3 ,                   3
2023-01-04 ,      7 ,      16 ,1_91_97              ,       8447.0             ,          373 ,                18 ,      236 ,       75.5 ,          19.9 ,           25.3 ,         24.3 ,         25.3 ,                   3
2023-02-01 ,      7 ,      16 ,59_98_102            ,       8901.0             ,          401 ,                28 ,      454 ,       75.5 ,          19.9 ,           25.3 ,         24.3 ,         25.3 ,                   3
2022-07-07 ,      7 ,      17 ,9_72_109             ,       5900.0             ,          192 ,                25 ,      377 ,       61.5 ,          19.9 ,           25.3 ,         25.0 ,         26.0 ,                   3
2022-08-13 ,      7 ,      17 ,58_70_85             ,       6249.0             ,          229 ,                37 ,      349 ,       63.5 ,          19.9 ,           25.3 ,         25.0 ,         26.0 ,                   3
2022-10-10 ,      7 ,      17 ,10_51_72             ,       7030.019401915304  ,          287 ,                58 ,      781 ,       70.5 ,          19.9 ,           25.3 ,         25.0 ,         26.0 ,                   3
2022-10-13 ,      7 ,      17 ,57_58                ,       7011.0             ,          290 ,                 3 ,       61 ,       70.5 ,          19.9 ,           25.3 ,         25.0 ,         26.0 ,                   2
2022-11-11 ,      7 ,      17 ,25_58                ,       7421.0             ,          319 ,                29 ,      410 ,       70.5 ,          19.9 ,           25.3 ,         25.0 ,         26.0 ,                   2
2022-12-11 ,      7 ,      17 ,88                   ,       7877.0             ,          349 ,                30 ,      456 ,       70.5 ,          19.9 ,           25.3 ,         25.0 ,         26.0 ,                   1
2022-12-14 ,      7 ,      17 ,40_52                ,       7912.0             ,          352 ,                 3 ,       35 ,       70.5 ,          19.9 ,           25.3 ,         25.0 ,         26.0 ,                   2
2022-05-28 ,      7 ,      18 ,73_101_107_121       ,       5342.0             ,          152 ,                25 ,      377 ,       59.5 ,          19.9 ,           25.3 ,         24.2 ,         26.0 ,                   4
2022-07-23 ,      7 ,      18 ,19_60_92_103_105     ,       6152.0             ,          208 ,                56 ,      810 ,       63.5 ,          19.9 ,           25.3 ,         24.2 ,         26.0 ,                   5
2022-10-13 ,      7 ,      18 ,79_87_117            ,       7140.0             ,          290 ,                82 ,      988 ,       70.5 ,          19.9 ,           25.3 ,         24.2 ,         26.0 ,                   3
